X,Y,OBJECTID,METER_ID,VENDOR,PAY_POLICY,PRE_PAY,PARK_NO_PAY,GREEN_DOME,TOW_AWAY,STREET_CLEANING,DIR,BLK_NO,STREET,LOCK_,LOCK__,LONGITUDE,LATITUDE,TRAVEL_DIRECTION,FROM_INTERSECTION,TO_INTERSECTION,SPACE_NUMBER,NUMBEROFSPACES,METER_TYPE,HAS_SENSOR,G_DISTRICT,G_PASSPORT_ZONES,G_PM_ZONE,G_SUBZONE,G_ZONE,BASE_RATE,POLE_MOUNT,YOKE,HOUSING_TYPE,HOUSING_MANUFACTURER,SIDEWALKGE,COIN_SLOTLE,METER_CONDITION,PERMIT_RATE,INSTALLED_ON,PURCHASED_DATE,METER_STATE,SPACE_STATE
777498.2612,2951726.732,892,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,E,IRON,A STREET,1,,-71.05117,42.346813,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777927.8334,2952543.494,893,,IPS,"08:00AM-12:00AM MON-FRI $1.50 120, 08:00AM-08:00PM SAT $1.50 120, 12:00AM-04:00PM MON-FRI $1.50 120, 04:00PM-08:00PM MON-FRI $1.50 120",,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,MELC,A STREET,1,,-71.049565,42.349048,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,117,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777912.0291,2952516.078,894,,IPS,"08:00AM-12:00AM MON-FRI $1.50 120, 08:00AM-08:00PM SAT $1.50 120, 12:00AM-04:00PM MON-FRI $1.50 120, 04:00PM-08:00PM MON-FRI $1.50 120",,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,MELC,A STREET,1,,-71.049624,42.348973,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777895.9543,2952488.661,895,,IPS,"08:00AM-12:00AM MON-FRI $1.50 120, 08:00AM-08:00PM SAT $1.50 120, 12:00AM-04:00PM MON-FRI $1.50 120, 04:00PM-08:00PM MON-FRI $1.50 120",,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,MELC,A STREET,1,,-71.049684,42.348898,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777880.1499,2952461.246,896,,IPS,"08:00AM-12:00AM MON-FRI $1.50 120, 08:00AM-08:00PM SAT $1.50 120, 12:00AM-04:00PM MON-FRI $1.50 120, 04:00PM-08:00PM MON-FRI $1.50 120",,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,W,MELC,A STREET,1,,-71.049743,42.348823,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777853.9242,2952410.816,897,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NECC,A STREET,1,,-71.049841,42.348685,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,118,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777837.579,2952383.398,898,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NECC,A STREET,1,,-71.049902,42.34861,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777821.2338,2952355.979,899,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NECC,A STREET,1,,-71.049963,42.348535,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777805.1589,2952328.562,900,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NECC,A STREET,1,,-71.050023,42.34846,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777788.8136,2952301.144,901,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NECC,A STREET,1,,-71.050084,42.348385,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777772.4682,2952273.726,902,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,NECC,A STREET,1,,-71.050145,42.34831,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777373.4313,2951611.645,903,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.051634,42.346499,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,119,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777356.5597,2951581.309,904,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.051697,42.346416,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777339.688,2951550.972,905,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.05176,42.346333,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777322.8182,2951520.272,906,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.051823,42.346249,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777305.9464,2951489.935,907,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.051886,42.346166,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777289.0745,2951459.599,908,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.051949,42.346083,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777272.2026,2951429.263,909,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052012,42.346,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777255.3307,2951398.927,910,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052075,42.345917,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777238.4607,2951368.226,911,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052138,42.345833,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777221.5886,2951337.89,912,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052201,42.34575,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777204.7166,2951307.554,913,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052264,42.345667,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777187.8445,2951277.218,914,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052327,42.345584,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777170.9723,2951246.882,915,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.05239,42.345501,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777154.1001,2951216.546,916,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052453,42.345418,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777137.2298,2951185.845,917,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052516,42.345334,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777120.3575,2951155.509,918,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052579,42.345251,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
777103.4852,2951125.173,919,,IPS,10:00AM-06:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-10:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,,,W,MT W,A STREET,1,,-71.052642,42.345168,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0AH,AH,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
775125.5095,2956500.775,920,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.059856,42.359947,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,120,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
775119.1823,2956522.243,921,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.059879,42.360006,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
775112.0444,2956543.708,922,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.059905,42.360065,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,121,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
775103.8291,2956564.438,923,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.059935,42.360122,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
775091.8357,2956584.055,924,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.059979,42.360176,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
775079.5665,2956604.764,925,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.060024,42.360233,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
775064.8723,2956624.003,926,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.060078,42.360286,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
775053.1399,2956645.444,927,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.060121,42.360345,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
775044.6676,2956663.622,928,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.060152,42.360395,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
775031.338,2956680.317,929,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.060201,42.360441,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
775017.1977,2956697.008,930,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.060253,42.360487,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
775000.8858,2956715.51,931,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,E,COUR,CAMBRIDGE ST,1,,-71.060313,42.360538,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774631.2581,2956957.41,932,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,SUDB,CAMBRIDGE ST,1,,-71.061676,42.361207,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,975,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774612.8427,2956964.604,933,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,SUDB,CAMBRIDGE ST,1,,-71.061744,42.361227,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774589.2829,2956973.594,934,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,SUDB,CAMBRIDGE ST,1,,-71.061831,42.361252,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774570.0735,2956977.504,935,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,SUDB,CAMBRIDGE ST,1,,-71.061902,42.361263,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774543.5483,2956985.021,936,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,SUDB,CAMBRIDGE ST,1,,-71.062,42.361284,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,122,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774524.5979,2956991.119,937,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,SUDB,CAMBRIDGE ST,1,,-71.06207,42.361301,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774490.7663,2957000.42,938,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,SUDB,CAMBRIDGE ST,1,,-71.062195,42.361327,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774471.0239,2957002.87,939,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,SUDB,CAMBRIDGE ST,1,,-71.062268,42.361334,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774445.3263,2957007.111,940,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,SUDB,CAMBRIDGE ST,1,,-71.062363,42.361346,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774425.3137,2957009.56,941,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,SUDB,CAMBRIDGE ST,1,,-71.062437,42.361353,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774404.7643,2957011.276,942,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,SUDB,CAMBRIDGE ST,1,,-71.062513,42.361358,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774384.4832,2957013.359,943,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,,,N,SUDB,CAMBRIDGE ST,1,,-71.062588,42.361364,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774442.1041,2957213.726,944,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,CAMB,NEW CHARDON ST,1,,-71.062371,42.361913,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774452.8266,2957230.909,945,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,CAMB,NEW CHARDON ST,1,,-71.062331,42.36196,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774473.5003,2957257.619,946,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,CAMB,NEW CHARDON ST,1,,-71.062254,42.362033,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774486.9422,2957271.536,947,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,CAMB,NEW CHARDON ST,1,,-71.062204,42.362071,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,123,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774551.2483,2957327.624,948,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,BULF,NEW CHARDON ST,1,,-71.061965,42.362224,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774566.8598,2957340.095,949,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,BULF,NEW CHARDON ST,1,,-71.061907,42.362258,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,124,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774604.3099,2957362.882,950,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,BULF,NEW CHARDON ST,1,,-71.061768,42.36232,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774619.3789,2957375.714,951,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,BULF,NEW CHARDON ST,1,,-71.061712,42.362355,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
774678.3654,2957415.011,952,,IPS,"08:00AM-08:00PM SAT $0.25 120, 09:30AM-04:00PM MON-FRI $0.25 120, 06:00PM-08:00PM MON-FRI $0.25 120",,"00:00AM-24:00AM SUN, 00:00AM-09:30AM MON-FRI, 00:00AM-08:00AM SAT, 08:00PM-24:00AM MON-SAT",,04:00PM-06:00PM MON-FRI,,S,HAWK,NEW CHARDON ST,1,,-71.061493,42.362462,,,,,1,SINGLE-SPACE,NO,DISTRICT 0,,,0BA,BA,0.25,,,,,,,,,4/1/2017 1:00,,ACTIVE,ACTIVE
